koatuu;latitude;longitude
4624883700;50.4097222;24.1038889
4624883701;50.4097222;24.1038889
4624883702;50.4425000;24.0794444
4624883703;50.4430556;24.1236111
4624883900;50.5169444;24.0925000
4624883901;50.5169444;24.0925000
4624883902;50.5155556;24.1138889
4624883903;50.4600000;24.1027778
4624883904;50.4661111;24.0655556
4624884200;50.3938889;24.1697222
4624884201;50.3938889;24.1697222
4624884202;50.4361111;24.1750000
4624884203;50.4225000;24.1966667
4624884204;50.4169444;24.2416667
4624884205;50.4144444;24.2061111
4624884400;50.4591667;24.4572222
4624884401;50.4591667;24.4572222
4624884402;50.4463889;24.4566667
4624884600;50.4969444;24.2119444
4624884601;50.4969444;24.2119444
4624884602;50.4905556;24.1719444
4624884603;50.5019444;24.1575000
4624884604;50.4852778;24.2627778
4624884605;50.5041667;24.2536111
4624884800;50.4016667;24.4416667
4624884801;50.4016667;24.4416667
4624884802;50.3952778;24.3927778
4624885500;50.4538889;24.2900000
4624885501;50.4538889;24.2900000
4624885502;50.4539000;24.2900000
4624885503;50.4755556;24.3552778
4624885700;50.5308333;24.1758333
4624885701;50.5308333;24.1758333
4624885702;50.5758333;24.1061111
4624885703;50.5400000;24.1355556
4624885704;50.5655556;24.1194444
4624885900;50.2211111;24.2480556
4624885901;50.2211111;24.2480556
4624885902;50.1994444;24.2186111
4624886200;50.4736111;24.1702778
4624886201;50.4736111;24.1702778
4624886203;50.4741667;24.1452778
4624886400;50.5172222;24.3397222
4624886401;50.5172222;24.3397222
4624886402;50.5219444;24.3130556
4624886403;50.4900000;24.3255556
4624886404;50.4994444;24.3658333
4624886600;50.2991667;24.1980556
4624886601;50.2991667;24.1980556
4624886800;50.5350000;24.3277778
4624886801;50.5350000;24.3277778
4624886802;50.5763889;24.3819444
4624886803;50.5650000;24.3402778
4624886900;50.4752778;24.5383333
4624886901;50.4752778;24.5383333
4624886902;50.4791667;24.5677778
4624886903;50.4766667;24.4961111
4624886904;50.4819444;24.5394444
4624887200;50.5308333;24.3661111
4624887201;50.5308333;24.3661111
4624887202;50.5311111;24.4022222
4624887400;50.4594444;24.3983333
4624887401;50.4594444;24.3983333
4624887402;50.4708333;24.4250000
4624887403;50.4800000;24.3947222
4624887404;50.4400000;24.3633333
4624887800;50.5813889;24.1713889
4624887801;50.5813889;24.1713889
4624887802;50.5580556;24.1997222
4624887803;50.6286111;24.1325000
4624887804;50.5919444;24.2113889
4624887805;50.6161111;24.1613889
4624888200;50.3080556;23.9255556
4624888201;50.3080556;23.9255556
4624888202;50.3491667;23.9455556
4625100000;49.4655556;22.9097222
4625110100;49.4333333;23.0000000
4625110300;49.5666667;22.7833333
4625110700;49.5355556;22.8544444
4625155400;49.6786111;22.8125000
4625155700;49.4894444;22.9655556
4625155701;49.4925000;22.9883333
4625155702;49.4936111;23.0125000
4625180200;49.4533333;22.8638889
4625180201;49.4533333;22.8638889
4625180400;49.5913889;22.9183333
4625180401;49.5913889;22.9183333
4625180403;49.5713889;22.9008333
4625180500;49.6613889;22.8355556
4625180501;49.6613889;22.8355556
4625180502;49.6463889;22.8588889
4625180600;49.3852778;22.9066667
4625180601;49.3852778;22.9066667
4625180602;49.3897800;22.8724400
4625180900;49.3961111;22.8325000
4625180901;49.3961111;22.8325000
4625180905;49.3783333;22.8386111
4625180907;49.3941667;22.7950000
4625180909;49.4013889;22.7791667
4625181100;49.4961111;22.8450000
4625181101;49.4961111;22.8450000
4625181102;49.5233333;22.8219444
4625181103;49.5177778;22.7863889
4625181300;49.3616667;23.0180556
4625181301;49.3616667;23.0180556
4625181302;49.3830556;22.9927778
4625181500;49.4225000;22.8308333
4625181501;49.4225000;22.8308333
4625181502;49.4425000;22.7825000
4625181700;49.4069444;23.0672222
4625181701;49.4069444;23.0672222
4625181900;49.3083333;22.8905556
4625181901;49.3083333;22.8905556
4625181902;49.3186111;22.8433333
4625181907;49.3061111;22.9280556
4625182100;49.3111111;22.8105556
4625182101;49.3111111;22.8105556
4625182102;49.3361111;22.8325000
4625182300;49.6377778;22.9033333
4625182301;49.6377778;22.9033333
4625182302;49.6552778;22.9358333
4625182303;49.6247222;22.9266667
4625182304;49.6297222;22.9561111
4625182600;49.6863889;22.8919444
4625182601;49.6863889;22.8919444
4625182604;49.7002778;22.8505556
4625182605;49.6813889;22.8311111
4625182900;49.5680556;22.7475000
4625182901;49.5680556;22.7475000
4625182902;49.5483333;22.7386111
4625182903;49.5819444;22.7263889
4625182904;49.5508333;22.7158333
4625183000;49.5772222;22.9600000
4625183001;49.5772222;22.9600000
4625183003;49.5944444;22.9491667
4625183100;49.5905556;23.0136111
4625183101;49.5905556;23.0136111
4625183102;49.6152778;23.0466667
4625183103;49.5908333;22.9883333
4625183104;49.5925000;23.0613889
4625183301;49.6761111;22.9225000
4625183302;49.6630556;22.8977778
4625183303;49.6952778;22.9050000
4625183500;49.5211111;22.9372222
4625183501;49.5211111;22.9372222
4625183502;49.5211111;22.9041667
4625183503;49.5022222;22.8950000
4625183504;49.5077778;22.9352778
4625183700;49.3369444;22.7722222
4625183701;49.3369444;22.7722222
4625183702;49.3650000;22.7725000
4625183703;49.3527778;22.8055556
4625183900;49.6175000;22.8447222
4625183901;49.6175000;22.8447222
4625183902;49.5916667;22.8313889
4625183903;49.6077778;22.8397222
4625183904;49.6180556;22.8191667
4625183905;49.6263889;22.8547222
4625183906;49.6011111;22.8733333
4625184100;49.6419444;22.7827778
4625184101;49.6419444;22.7827778
4625184105;49.6397222;22.8163889
4625184107;49.6527778;22.7991667
4625184300;49.2752778;22.8930556
4625184301;49.2752778;22.8930556
4625184302;49.2858333;22.8488889
4625184303;49.2569444;22.9011111
4625184500;49.5352778;22.9625000
4625184501;49.5352778;22.9625000
4625184502;49.5413889;22.9875000
4625184503;49.5161111;22.9794444
4625184700;49.5419444;22.8883333
4625184701;49.5419444;22.8883333
4625184702;49.5380556;22.9277778
4625184703;49.5241667;22.8741667
4625184704;49.5072222;22.8691667
4625184900;49.5922222;22.7844444
4625184901;49.5922222;22.7844444
4625184902;49.6119444;22.7758333
4625185100;49.5486111;23.0205556
4625185101;49.5486111;23.0205556
4625185102;49.5511111;23.0672222
4625185300;49.5063889;22.7625000
4625185301;49.5063889;22.7625000
4625185302;49.5255556;22.6980556
4625185303;49.5044444;22.7250000
4625185500;49.4508333;23.0677778
4625185501;49.4508333;23.0677778
4625185502;49.4388889;23.1069444
4625185503;49.4408333;23.0358333
4625185700;49.3263889;22.9716667
4625185701;49.3263889;22.9716667
4625185702;49.3069444;22.9627778
4625185900;49.4525000;22.9583333
4625185901;49.4525000;22.9583333
4625186100;49.4683333;22.7772222
4625186101;49.4683333;22.7772222
4625186103;49.4480556;22.8069444
4625186300;49.5483333;22.7969444
4625186301;49.5483333;22.7969444
4625186302;49.5394444;22.7663889
4625186303;49.5602778;22.8211111
4625186304;49.5652778;22.8372222
4625186600;49.4150000;22.9855556
4625186601;49.4150000;22.9855556
4625186602;49.4188889;22.9988889
4625186603;49.3936111;22.9677778
4625186604;49.4019444;23.0122222
4625186800;49.3380556;22.9163889
4625186801;49.3380556;22.9163889
4625187200;49.3147222;23.0291667
4625187201;49.3147222;23.0291667
4625187202;49.3213889;23.0930556
4625187400;49.4788889;23.0827778
4625187401;49.4788889;23.0827778
4625187403;49.4616667;23.0350000
4625187409;49.4836111;23.0952778
4625187411;49.4708333;23.0613889
4625187800;49.2752778;23.0888889
4625187801;49.2752778;23.0888889
4625188200;49.5230556;23.0280556
4625188201;49.5230556;23.0280556
4625188203;49.5161111;23.0625000
4625188204;49.5138889;23.0005556
4625188205;49.5069444;23.0866667
4625188206;49.4969444;23.0461111
4625188700;49.2713889;22.9652778
4625188701;49.2713889;22.9652778
4625188702;49.2536111;23.0261111
4625300000;49.2269444;23.8663889
4625355300;49.2600000;24.0097222
4625355301;49.2591667;23.9755556
4625355303;49.2519444;23.9583333
4625355304;49.2697222;23.9880556
4625380100;49.1805556;23.7341667
4625380101;49.2202778;23.8358333
4625380200;49.3333333;23.8869444
4625380201;49.3333333;23.8869444
4625380300;49.1433333;23.9613889
4625380301;49.1433333;23.9613889
4625380303;49.1341667;23.9350000
4625380401;49.1805556;23.7341667
4625380500;49.2600000;23.7372222
4625380501;49.2600000;23.7372222
4625380600;49.2372222;23.7877778
4625380601;49.2372222;23.7877778
4625380800;49.1569444;23.9908333
4625380801;49.1569444;23.9908333
4625380802;49.1452778;24.0233333
4625380803;49.1844444;23.9736111
4625380900;49.2969444;23.8586111
4625380901;49.2969444;23.8586111
4625381000;49.2875000;23.8872222
4625381001;49.2875000;23.8872222
4625381200;49.1830556;23.6830556
4625381201;49.1830556;23.6830556
4625381202;49.1925000;23.6933333
4625381600;49.1527778;23.8161111
4625381601;49.1527778;23.8161111
4625381602;49.1444444;23.7791667
4625381603;49.1352778;23.7925000
4625381604;49.1738889;23.8158333
4625381605;49.1136111;23.8194444
4625382000;49.2305556;23.8166667
4625382001;49.2305556;23.8166667
4625382400;49.1772222;23.7730556
4625382401;49.1772222;23.7730556
4625382600;49.2533333;23.7650000
4625382601;49.2533333;23.7650000
4625382700;49.2750000;23.9761111
4625382701;49.2750000;23.9761111
4625382800;49.3602778;23.8033333
4625382801;49.3602778;23.8033333
4625383000;49.2122222;23.7550000
4625383001;49.2122222;23.7550000
4625383005;49.2322222;23.7350000
4625383200;49.3094444;23.7627778
4625383201;49.3094444;23.7627778
4625383600;49.3347222;23.9586111
4625383601;49.3347222;23.9586111
4625383602;49.3277778;23.9983333
4625383603;49.3094444;23.9544444
4625383604;49.3247222;23.9280556
4625384000;49.1230556;23.8869444
4625384001;49.1230556;23.8869444
4625384003;49.1327778;23.8822222
4625384400;49.1466667;23.6911111
4625384401;49.1466667;23.6911111
4625384402;49.1608333;23.6777778
4625384600;49.2327778;23.8577778
4625384601;49.2327778;23.8577778
4625384605;49.2386111;23.8641667
4625384700;49.2116667;23.7141667
4625384701;49.2116667;23.7141667
4625384800;49.2711111;23.7891667
4625384801;49.2711111;23.7891667
4625384805;49.2930556;23.7586111
4625385000;49.1327778;23.6547222
4625385001;49.1327778;23.6547222
4625385200;49.2569444;23.9280556
4625385201;49.2569444;23.9280556
4625385202;49.2619444;23.8991667
4625385203;49.2711111;23.9497222
4625385206;49.2419444;23.9505556
4625385600;49.1769444;24.0697222
4625385601;49.1769444;24.0697222
4625385602;49.1680556;24.0941667
4625385607;49.1769444;24.0444444
4625385800;49.3700000;23.9350000
4625385801;49.3700000;23.9350000
4625385900;49.1186111;23.6936111
4625385901;49.1186111;23.6936111
4625386000;49.1533333;23.7372222
4625386001;49.1533333;23.7372222
4625386400;49.1997222;23.8561111
4625386401;49.1997222;23.8561111
4625386403;49.1744444;23.8672222
4625386404;49.1869444;23.8941667
4625386407;49.2069444;23.8513889
4625386800;49.2261111;23.8811111
4625386801;49.2261111;23.8811111
4625386802;49.2088889;23.9127778
4625386803;49.2286111;23.9358333
4625387000;49.3077778;23.9902778
4625387001;49.3077778;23.9902778
4625387200;49.1602778;23.6136111
4625387201;49.1602778;23.6136111
4625387600;49.2113889;24.0316667
4625387601;49.2113889;24.0316667
4625388000;49.2936111;23.9605556
4625388001;49.2936111;23.9605556
4625388002;49.2855556;23.9363889
4625388400;49.3008333;23.9086111
4625388401;49.3008333;23.9086111
4625388800;49.2961111;23.8238889
4625388801;49.2961111;23.8238889
4625388802;49.2880556;23.8361111
4625388900;49.2758333;24.0383333
4625388901;49.2758333;24.0383333
4625500000;49.0900000;22.9888000
4625510100;49.1544444;23.0300000
4625555300;49.0777778;22.9952778
4625580300;48.9780556;22.9930556
4625580301;48.9780556;22.9930556
4625580305;48.9788889;22.9533333
4625580600;49.2008333;22.8011111
4625580601;49.2008333;22.8011111
4625580602;49.2180556;22.8250000
4625581300;48.9519444;23.0711111
4625581301;48.9519444;23.0711111
4625581600;48.8900000;23.0300000
4625581601;48.8900000;23.0300000
4625581602;48.8994444;23.0550000
4625581900;49.0458333;22.9527778
4625581901;49.0458333;22.9527778
4625581903;49.0180556;22.9986111
4625581905;49.0180556;22.9361111
4625582200;49.1375000;22.9166667
4625582201;49.1375000;22.9166667
4625582600;49.1455556;23.2280556
4625582601;49.1455556;23.2280556
4625582602;49.1027778;23.2030556
4625582603;49.1500000;23.2522222
4625582900;49.1430556;23.0633333
4625582901;49.1430556;23.0633333
4625582902;49.1316667;23.1027778
4625582903;49.1205556;23.0275000
4625582904;49.1627778;23.1294444
4625583200;49.0866667;23.1041667
4625583201;49.0866667;23.1041667
4625583203;49.1069444;23.0780556
4625583205;49.0991667;23.0525000
4625583207;49.1141667;23.1275000
4625583400;49.2266667;23.1141667
4625583401;49.2266667;23.1141667
4625583700;48.9547222;22.9036111
4625583701;48.9547222;22.9036111
4625583900;48.9888889;23.0419444
4625583901;48.9888889;23.0419444
4625583903;48.9991667;23.1033333
4625583906;48.9900000;23.0744444
4625583908;49.0102778;23.0905556
4625584200;48.9438889;23.1638889
4625584201;48.9438889;23.1638889
4625584400;48.8822222;23.0727778
4625584401;48.8822222;23.0727778
4625584402;48.8683333;23.1130556
4625584600;49.2255556;23.1891667
4625584601;49.2255556;23.1891667
4625584603;49.2147222;23.2094444
4625584605;49.2433333;23.1647222
4625584900;48.9238889;22.9402778
4625584901;48.9238889;22.9402778
4625585100;49.2513889;22.8158333
4625585101;49.2513889;22.8158333
4625585102;49.2400000;22.8447222
4625585105;49.2319444;22.8616667
4625585600;49.0447222;23.1283333
4625585601;49.0447222;23.1283333
4625585602;49.0558333;23.1577778
4625585605;49.0225000;23.1066667
4625585700;48.9302778;23.1383333
4625585701;48.9302778;23.1383333
4625585703;48.9080556;23.1011111
4625585900;49.0283333;23.0191667
4625585901;49.0283333;23.0191667
4625585903;49.0355556;23.0438889
4625585907;49.0800000;23.0675000
4625585909;49.0561111;23.0319444
4625585911;49.0380556;23.0791667
4625586200;49.0919444;22.9400000
4625586201;49.0919444;22.9400000
4625586202;49.0658333;22.9266667
4625586500;49.1197222;22.9622222
4625586501;49.1197222;22.9622222
4625586700;49.1725000;22.9558333
4625586701;49.1725000;22.9558333
4625586900;49.2358333;22.9780556
4625586901;49.2358333;22.9780556
4625587000;49.2111111;22.9094444
4625587001;49.2111111;22.9094444
4625587100;49.0222222;22.9038889
4625587101;49.0222222;22.9038889
4625587103;49.0463889;22.8908333
4625587200;49.2683333;22.7738889
4625587201;49.2683333;22.7738889
4625587202;49.2794444;22.7575000
4625587400;49.1836111;22.9855556
4625587401;49.1694444;22.8550000
4625587800;49.1938889;23.0683333
4625587801;49.1974444;23.0619722
4625587802;49.2375000;23.0183333
4625587805;49.1897222;23.0800000
4625588200;49.1941667;23.1636111
4625588201;49.1941667;23.1636111
4625588202;49.1722222;23.1830556
4625800000;49.9797222;23.5155556
4625810100;49.9469444;23.3930556
4625810500;49.9311111;23.5730556
4625810503;49.9172222;23.5519444
4625810505;49.9150000;23.5702778
4625855300;49.9191667;23.7233333
4625855303;49.9881000;23.6317600
4625855305;49.9436111;23.6858333
4625855600;49.9583333;23.1572222
4625855601;49.9513889;23.2063889
4625855602;49.9397222;23.1230556
4625855603;49.9377778;23.1966667
4625855604;49.9594444;23.1997222
4625855900;50.1038889;23.4344444
4625855901;50.1508333;23.3963889
4625855902;50.1277778;23.4105556
4625855903;50.1180556;23.4116667
4625855904;50.1361111;23.3791667
4625855905;50.1302778;23.4455556
4625855906;50.1133333;23.4116667
4625855907;50.1280556;23.3686111
4625856500;49.9477778;23.5319444
4625856502;49.9322222;23.5333333
4625856503;49.9269444;23.5369444
4625880400;49.8852778;23.5280556
4625880401;49.8852778;23.5280556
4625880402;49.8869444;23.5561111
4625880403;49.8936111;23.5125000
4625880800;49.9133333;23.9177778
4625880801;49.9133333;23.9177778
4625880818;49.9539300;23.9010800
4625881300;49.8891667;23.2638889
4625881301;49.8891667;23.2638889
4625881302;49.8619444;23.2577778
4625881600;49.8741667;23.7172222
4625881601;49.8741667;23.7172222
4625881602;49.8541667;23.6750000
4625881900;50.0500000;23.4277778
4625881901;50.0500000;23.4277778
4625881902;50.0388889;23.3897222
4625881903;50.0233333;23.3658333
4625881904;50.0261111;23.4236111
4625881906;50.0386111;23.4194444
4625881907;50.0200000;23.4244444
4625881908;50.0355556;23.3755556
4625881909;50.0250000;23.3919444
4625881911;50.0200000;23.3988889
4625881912;50.0225000;23.3788889
4625882200;49.8463889;23.4188889
4625882201;49.8463889;23.4188889
4625882202;49.8300000;23.4766667
4625882203;49.8350000;23.4427778
4625882204;49.8386111;23.4936111
4625882205;49.8313889;23.4261111
4625882900;49.8572222;23.8177778
4625882901;49.8572222;23.8177778
4625882902;49.8697222;23.8355556
4625882903;49.8552778;23.8855556
4625882904;49.8708333;23.8588889
4625883200;49.8691667;23.6227778
4625883201;49.8691667;23.6227778
4625883202;49.8922222;23.6369444
4625883205;49.9025000;23.6238889
4625883206;49.8875000;23.6066667
4625883600;49.8900000;23.8402778
4625883601;49.8900000;23.8402778
